City_ID,City,Country,Lat,Lng,Date,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
621,Asyut,EG,27.181,31.1837,2022-06-18 19:07:01,87.78,22,0,12.62,clear sky
622,Xai-Xai,MZ,-25.0519,33.6442,2022-06-18 19:07:02,64.62,66,0,11.83,clear sky
623,Hammerfest,NO,70.6634,23.6821,2022-06-18 19:07:02,54.05,58,40,12.66,scattered clouds
624,Karatau,KZ,43.1667,70.4667,2022-06-18 19:07:03,73.63,22,9,3.51,clear sky
625,Salta,AR,-24.7859,-65.4117,2022-06-18 19:07:03,58.57,42,27,7.0,scattered clouds
626,Lagunas,PE,-5.2269,-75.6753,2022-06-18 19:07:04,87.46,57,81,3.2,broken clouds
627,Ocho Rios,JM,18.4025,-77.1048,2022-06-18 19:07:04,84.79,68,100,14.7,overcast clouds
628,Ercis,TR,39.0287,43.3586,2022-06-18 19:07:04,66.15,37,0,4.38,clear sky
629,Jumla,NP,29.2747,82.1838,2022-06-18 19:07:05,60.87,83,100,1.81,overcast clouds
630,Correntina,BR,-13.3433,-44.6367,2022-06-18 19:07:05,90.34,14,0,6.82,clear sky
631,Dolgorukovo,RU,52.3195,38.3453,2022-06-18 19:07:05,57.72,87,8,3.18,clear sky
632,Balsas,BR,-7.5325,-46.0356,2022-06-18 19:07:06,92.52,31,8,4.32,clear sky
633,Bushehr,IR,28.9684,50.8385,2022-06-18 19:07:06,87.69,63,6,6.2,clear sky
634,Geraldton,AU,-28.7667,114.6,2022-06-18 19:02:59,63.01,72,40,13.8,scattered clouds
635,Seredka,RU,58.1584,28.1858,2022-06-18 19:07:07,58.75,91,100,9.28,overcast clouds
636,Raisio,FI,60.4859,22.169,2022-06-18 19:07:07,59.4,93,6,10.2,clear sky
637,Valverde Del Camino,ES,37.5751,-6.7543,2022-06-18 19:07:07,73.02,44,0,11.12,clear sky
638,Barra Do Bugres,BR,-15.0725,-57.1811,2022-06-18 19:07:08,83.07,54,55,3.15,broken clouds
639,Tucuman,AR,-26.8241,-65.2226,2022-06-18 19:07:08,69.8,30,100,1.14,overcast clouds
640,Callaway,US,30.153,-85.5699,2022-06-18 19:07:09,99.91,59,0,14.97,clear sky
641,Guane,CU,22.2025,-84.0875,2022-06-18 19:07:09,86.92,60,100,7.36,overcast clouds
642,Arroyo,ES,41.6096,-4.7969,2022-06-18 19:07:09,90.19,29,40,6.91,scattered clouds
643,Las Palmas,ES,28.4204,-14.0131,2022-06-18 19:07:10,70.59,78,0,18.41,clear sky
644,Ystad,SE,55.4297,13.8204,2022-06-18 19:07:11,61.54,79,100,7.52,overcast clouds
645,Leh,IN,34.1667,77.5833,2022-06-18 19:08:11,52.05,54,91,5.99,overcast clouds
646,Balkanabat,TM,39.5108,54.3671,2022-06-18 19:08:12,84.94,37,0,11.79,clear sky
647,Mangrol,IN,21.1167,70.1167,2022-06-18 19:08:12,84.61,78,92,14.63,overcast clouds
648,Norway,US,45.7869,-87.9037,2022-06-18 19:05:05,71.96,33,0,3.44,clear sky
649,Henties Bay,NA,-22.116,14.2845,2022-06-18 19:08:13,56.59,94,3,9.42,clear sky
650,Aguilas,ES,37.4063,-1.5829,2022-06-18 19:08:13,83.5,48,0,5.39,clear sky
651,Kanniyakumari,IN,8.0833,77.5667,2022-06-18 19:08:13,79.97,83,65,17.63,broken clouds
652,Conde,BR,-7.2597,-34.9075,2022-06-18 19:06:45,81.86,69,0,11.5,clear sky
653,Alta,NO,69.9689,23.2717,2022-06-18 19:08:14,54.66,54,100,8.05,overcast clouds
654,Damietta,EG,31.4165,31.8133,2022-06-18 19:08:14,75.61,70,0,13.8,clear sky
655,Kaniama,CD,-7.5667,24.1833,2022-06-18 19:08:15,73.81,34,49,2.91,scattered clouds
656,Saurimo,AO,-9.6608,20.3916,2022-06-18 19:08:15,65.16,34,25,4.97,scattered clouds
657,Osypenko,UA,46.9136,36.8253,2022-06-18 19:08:16,65.64,61,91,2.57,overcast clouds
658,Hamadan,IR,34.7992,48.5146,2022-06-18 19:08:16,74.46,23,0,5.75,clear sky
659,Dondo,MZ,-19.6094,34.7431,2022-06-18 19:08:17,65.71,86,0,5.93,clear sky
660,Beira,MZ,-19.8436,34.8389,2022-06-18 19:08:17,66.29,88,0,5.75,clear sky
661,Pokaran,IN,26.9167,71.9167,2022-06-18 19:08:17,90.59,46,99,9.89,overcast clouds
662,Cobourg,DE,50.2667,10.9667,2022-06-18 19:08:18,79.59,44,0,2.42,clear sky
663,Lewisporte,CA,49.2499,-55.0482,2022-06-18 19:08:18,63.55,82,100,17.0,overcast clouds
664,Bethal,ZA,-26.4579,29.4655,2022-06-18 19:08:18,48.54,38,0,5.46,clear sky
665,Akom,CM,2.6678,12.7109,2022-06-18 19:08:19,67.64,98,100,2.95,moderate rain
666,Andilamena,MG,-17.0167,48.5833,2022-06-18 19:08:19,57.99,98,29,3.98,scattered clouds
667,Bar Harbor,US,44.3876,-68.2039,2022-06-18 19:08:19,63.91,56,100,5.75,overcast clouds
668,Kizema,RU,61.113,44.8302,2022-06-18 19:08:20,47.14,92,36,3.31,scattered clouds
669,Neftcala,AZ,39.3742,49.2472,2022-06-18 19:08:20,74.05,64,0,4.45,clear sky
670,Severnyy,RU,50.677,36.5532,2022-06-18 19:08:21,62.64,77,0,2.24,clear sky
671,Cravo Norte,CO,6.3017,-70.2041,2022-06-18 19:08:21,83.55,70,98,3.2,overcast clouds
672,Calamar,CO,10.2511,-74.9146,2022-06-18 19:08:21,86.7,68,100,5.48,overcast clouds
673,Kabalo,CD,-6.05,26.9167,2022-06-18 19:08:22,79.11,35,21,2.86,few clouds
674,Vallenar,CL,-28.5708,-70.7581,2022-06-18 19:08:22,72.97,19,24,11.63,few clouds
675,Reconquista,AR,-29.15,-59.65,2022-06-18 19:08:22,62.17,34,17,7.38,few clouds
676,Barahona,DO,18.2085,-71.1008,2022-06-18 19:08:23,85.82,70,40,16.11,scattered clouds
677,Ati,TD,13.2154,18.3353,2022-06-18 19:08:23,89.4,45,99,16.46,overcast clouds
678,Wilmington,US,34.2257,-77.9447,2022-06-18 19:05:14,95.95,41,75,12.66,broken clouds
679,Telsiai,LT,55.9814,22.2472,2022-06-18 19:08:24,62.91,78,51,12.64,broken clouds
680,Czluchow,PL,53.6672,17.3588,2022-06-18 19:08:24,66.51,75,9,8.48,clear sky
681,Yumbo,CO,3.5823,-76.4915,2022-06-18 19:08:24,83.08,56,40,2.3,scattered clouds
682,Bandrele,YT,-12.9067,45.1914,2022-06-18 19:08:25,76.75,73,0,9.22,clear sky
683,Minab,IR,27.1467,57.0801,2022-06-18 19:07:15,92.17,66,0,5.46,clear sky
684,Morro Da Fumaca,BR,-28.6508,-49.21,2022-06-18 19:08:25,57.81,59,0,7.38,clear sky
685,Morant Bay,JM,17.8815,-76.4093,2022-06-18 19:08:26,88.72,79,99,13.89,overcast clouds
686,Muzambinho,BR,-21.3758,-46.5256,2022-06-18 19:08:26,65.28,73,100,7.56,overcast clouds
687,Salekhard,RU,66.53,66.6019,2022-06-18 19:08:26,60.15,88,100,6.82,overcast clouds
688,Vryburg,ZA,-26.9566,24.7284,2022-06-18 19:08:27,55.83,30,0,9.1,clear sky
689,Chimbote,PE,-9.0853,-78.5783,2022-06-18 19:05:00,67.86,66,7,12.35,clear sky
690,Santa Cruz Del Norte,CU,23.1539,-81.9236,2022-06-18 19:08:27,85.01,63,15,10.56,few clouds
691,Laurel,US,39.0993,-76.8483,2022-06-18 19:07:29,75.99,53,75,14.97,broken clouds
692,Linhares,BR,-19.3911,-40.0722,2022-06-18 19:09:28,85.41,33,0,2.8,clear sky
693,Boke,GN,10.9409,-14.2967,2022-06-18 19:09:28,73.09,99,100,3.33,heavy intensity rain
694,Visnes,NO,59.3556,5.2242,2022-06-18 19:09:29,56.82,67,20,19.57,few clouds
695,Talladega,US,33.4359,-86.1058,2022-06-18 19:09:29,90.9,48,40,10.36,scattered clouds
696,Tome,CL,-36.6167,-72.95,2022-06-18 19:09:29,50.61,58,100,5.03,overcast clouds
697,Pizarro,CO,4.9533,-77.366,2022-06-18 19:09:30,80.92,78,100,9.78,light rain
698,Tukrah,LY,32.5341,20.5791,2022-06-18 19:09:30,74.17,70,0,7.02,clear sky
699,Pucallpa,PE,-8.3791,-74.5539,2022-06-18 19:09:31,86.04,62,75,3.44,broken clouds
700,Navlya,RU,52.8281,34.4989,2022-06-18 19:09:31,60.94,78,100,4.09,overcast clouds
701,Lithakia,GR,37.7167,20.8333,2022-06-18 19:09:31,74.57,83,20,0.0,few clouds
702,Imbituba,BR,-28.24,-48.6703,2022-06-18 19:09:32,61.86,69,0,10.0,clear sky
703,Kano,NG,12.0001,8.5167,2022-06-18 19:09:32,87.04,41,100,2.8,overcast clouds
704,Polunochnoye,RU,60.8697,60.4153,2022-06-18 19:09:32,57.88,87,100,2.26,overcast clouds
705,Nuuk,GL,64.1835,-51.7216,2022-06-18 19:06:40,39.76,94,100,13.73,light rain
706,Puerto Baquerizo Moreno,EC,-0.9,-89.6,2022-06-18 19:09:33,76.19,73,75,14.97,broken clouds
707,Oschersleben,DE,52.0333,11.25,2022-06-18 19:09:33,81.66,63,4,4.47,clear sky
708,Bindura,ZW,-17.3019,31.3306,2022-06-18 19:09:34,55.42,72,5,1.48,clear sky
709,Kanash,RU,55.5086,47.4956,2022-06-18 19:09:34,54.64,92,0,7.27,clear sky
